track_name,element,album,lyrics,line
Knives Out,Verse 1,Amnesiac,He's not coming back,2
Knives Out,Verse 1,Amnesiac,Look into my eyes,3
Knives Out,Verse 1,Amnesiac,I'm not coming back,4
Knives Out,Chorus,Amnesiac,So knives out,5
Knives Out,Chorus,Amnesiac,Catch the mouse,6
Knives Out,Chorus,Amnesiac,Don't look down,7
Knives Out,Chorus,Amnesiac,Shove it in your mouth,8
Knives Out,Verse 2,Amnesiac,If you'd been a dog,9
Knives Out,Verse 2,Amnesiac,They would have drowned you at birth,10
Knives Out,Verse 2,Amnesiac,Look into my eyes,11
Knives Out,Verse 2,Amnesiac,It's the only way you'll know I'm telling the truth,12
Knives Out,Chorus,Amnesiac,So knives out,13
Knives Out,Chorus,Amnesiac,Cook him up,14
Knives Out,Chorus,Amnesiac,Squash his head,15
Knives Out,Chorus,Amnesiac,Put him in the pot,16
Knives Out,Verse 3,Amnesiac,I want you to know,17
Knives Out,Verse 3,Amnesiac,He's not coming back,18
Knives Out,Verse 3,Amnesiac,He's bloated and frozen,19
Knives Out,Verse 3,Amnesiac,Still there's no point in letting it go to waste,20
Knives Out,Verse 3,Amnesiac,You might also like,21
Knives Out,Chorus,Amnesiac,So knives out,22
Knives Out,Chorus,Amnesiac,Catch the mouse,23
Knives Out,Chorus,Amnesiac,Squash his head,24
Knives Out,Chorus,Amnesiac,Put him in the pot,25
Morning Bell / Amnesiac,Verse 1,Amnesiac,The morning bell,1
Morning Bell / Amnesiac,Verse 1,Amnesiac,The morning bell,2
Morning Bell / Amnesiac,Verse 1,Amnesiac,Light another candle and,3
Morning Bell / Amnesiac,Refrain,Amnesiac,Release me,4
Morning Bell / Amnesiac,Refrain,Amnesiac,Release me,5
Morning Bell / Amnesiac,Verse 2,Amnesiac,You can keep the furniture,6
Morning Bell / Amnesiac,Verse 2,Amnesiac,A bump on the head,7
Morning Bell / Amnesiac,Verse 2,Amnesiac,Howling down the chimney,8
Morning Bell / Amnesiac,Refrain,Amnesiac,Release me,9
Morning Bell / Amnesiac,Refrain,Amnesiac,"Release me, yeah",10
Morning Bell / Amnesiac,Refrain,Amnesiac,Release me,11
Morning Bell / Amnesiac,Refrain,Amnesiac,Release me,12
Morning Bell / Amnesiac,Verse 3,Amnesiac,Where'd you park the car?,13
Morning Bell / Amnesiac,Verse 3,Amnesiac,Where'd you park the car?,14
Morning Bell / Amnesiac,Verse 3,Amnesiac,Your clothes are on the lawn with the,15
Morning Bell / Amnesiac,Verse 3,Amnesiac,Furniture,16
Morning Bell / Amnesiac,Verse 3,Amnesiac,And I might as well,17
Morning Bell / Amnesiac,Verse 3,Amnesiac,I might as well,18
Morning Bell / Amnesiac,Verse 3,Amnesiac,Sleepy jack the fire drill,19
Morning Bell / Amnesiac,Verse 3,Amnesiac,"Run around, around, around, around",20
Morning Bell / Amnesiac,Verse 3,Amnesiac,And round,21
Morning Bell / Amnesiac,Verse 3,Amnesiac,You might also like,22
Morning Bell / Amnesiac,Bridge,Amnesiac,Cut the kids in half,23
Morning Bell / Amnesiac,Bridge,Amnesiac,Cut the kids in half,24
Morning Bell / Amnesiac,Bridge,Amnesiac,Cut the kids in half,25
Morning Bell / Amnesiac,Outro,Amnesiac,Release me,26
Morning Bell / Amnesiac,Outro,Amnesiac,Release me,27
Morning Bell / Amnesiac,Outro,Amnesiac,Release me,28
Morning Bell / Amnesiac,Outro,Amnesiac,Release me,29
Dollars and Cents,Verse 1,Amnesiac,There are better things to talk about,1
Dollars and Cents,Verse 1,Amnesiac,Be constructive,2
Dollars and Cents,Verse 1,Amnesiac,There are weapons we can use,3
Dollars and Cents,Verse 1,Amnesiac,Be constructive with your blues,4
Dollars and Cents,Verse 1,Amnesiac,Even when it's only warnings,5
Dollars and Cents,Verse 1,Amnesiac,Even when you talk the war games,6
Dollars and Cents,Chorus,Amnesiac,Oh why don't you quiet down?,7
Dollars and Cents,Chorus,Amnesiac,(Maybe I want peace and honesty),8
Dollars and Cents,Chorus,Amnesiac,Why don't you quiet down?,9
Dollars and Cents,Chorus,Amnesiac,(Maybe I want to live in the children's land,10
Dollars and Cents,Chorus,Amnesiac,"And you know maybe, maybe I)",11
Dollars and Cents,Chorus,Amnesiac,Why don't you quiet down?,12
Dollars and Cents,Chorus,Amnesiac,(Maybe I'll wander the promised land,13
Dollars and Cents,Chorus,Amnesiac,I want peace and honesty),14
Dollars and Cents,Chorus,Amnesiac,Why don't you quiet down?,15
Dollars and Cents,Chorus,Amnesiac,(I want to live in the promised land,16
Dollars and Cents,Chorus,Amnesiac,And maybe wander the children's land),17
Dollars and Cents,Chorus,Amnesiac,"Quiet down! (Yeah, and there, there we can free)",18
Dollars and Cents,Verse 2,Amnesiac,You don't live in a business world and,19
Dollars and Cents,Verse 2,Amnesiac,He never goes and you never stay,20
Dollars and Cents,Verse 2,Amnesiac,We all have goals in a liberal world,21
Dollars and Cents,Verse 2,Amnesiac,"Living in times when I could stand it, babe",22
Dollars and Cents,Verse 2,Amnesiac,"You might also likeAll over, baby's crying",23
Dollars and Cents,Verse 2,Amnesiac,"It'll all be, baby, I can see out of here",24
Dollars and Cents,Verse 2,Amnesiac,All over the planet's dead,25
Dollars and Cents,Verse 2,Amnesiac,"All over the planet, so let me out of here",26
Dollars and Cents,Verse 2,Amnesiac,"All over the, all over the, all over the, all over the",27
Dollars and Cents,Chorus,Amnesiac,(Quiet down),28
Dollars and Cents,Chorus,Amnesiac,We are the dollars and cents and the pounds and pence,29
Dollars and Cents,Chorus,Amnesiac,"And the mark and the yen, and yeah",30
Dollars and Cents,Chorus,Amnesiac,(Why don't you quiet down?),31
Dollars and Cents,Chorus,Amnesiac,We're gonna crack your little souls,32
Dollars and Cents,Chorus,Amnesiac,We're gonna crack your little souls,33
Dollars and Cents,Chorus,Amnesiac,(Why don't you quiet down?),34
Dollars and Cents,Chorus,Amnesiac,We are the dollars and cents and the pounds and pence,35
Dollars and Cents,Chorus,Amnesiac,"And the pounds and pence, and yeah",36
Dollars and Cents,Chorus,Amnesiac,(Why don't you quiet down?),37
Dollars and Cents,Chorus,Amnesiac,We're gonna crack your little souls,38
Dollars and Cents,Chorus,Amnesiac,Crack your little souls,39
Dollars and Cents,Chorus,Amnesiac,We are the dollars and cents,40
Like Spinning Plates,Verse,Amnesiac,While you make pretty speeches,1
Like Spinning Plates,Verse,Amnesiac,I'm being cut to shreds,2
Like Spinning Plates,Verse,Amnesiac,You feed me to the lions,3
Like Spinning Plates,Verse,Amnesiac,A delicate balance,4
Like Spinning Plates,Chorus,Amnesiac,When this just feels like spinning plates,5
Like Spinning Plates,Chorus,Amnesiac,I'm living in Cloud Cuckoo Land,6
Like Spinning Plates,Chorus,Amnesiac,And this just feels like spinning plates,7
Like Spinning Plates,Chorus,Amnesiac,My body's floating down the muddy riverYou might also like,8
Life in a Glasshouse,Verse 1,Amnesiac,"Once again, I'm in trouble with my only friend",1
Life in a Glasshouse,Verse 1,Amnesiac,She is papering the windowpanes,2
Life in a Glasshouse,Verse 1,Amnesiac,She is putting on a smile,3
Life in a Glasshouse,Verse 1,Amnesiac,Living in a glasshouse,4
Life in a Glasshouse,Verse 2,Amnesiac,"And once again, packed like frozen food and battery hens",5
Life in a Glasshouse,Verse 2,Amnesiac,Think of all the starving millions,6
Life in a Glasshouse,Verse 2,Amnesiac,Don't talk politics and don't throw stones,7
Life in a Glasshouse,Verse 2,Amnesiac,Your royal highnesses,8
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to sit around and chat,9
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to stay and chew the fat,10
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to sit around and chat,11
Life in a Glasshouse,Chorus,Amnesiac,But someone's listening in,12
Life in a Glasshouse,Verse 3,Amnesiac,Once again we are hungry for a lynching,13
Life in a Glasshouse,Verse 3,Amnesiac,That's a strange mistake to make,14
Life in a Glasshouse,Verse 3,Amnesiac,You should turn the other cheek,15
Life in a Glasshouse,Verse 3,Amnesiac,Living in a glasshouse,16
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to sit around and chat,17
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to stay and chew the fat,18
Life in a Glasshouse,Chorus,Amnesiac,Well of course I'd like to sit around and chat,19
Life in a Glasshouse,Chorus,Amnesiac,You might also like,20
Life in a Glasshouse,Bridge,Amnesiac,Only only only only,21
Life in a Glasshouse,Bridge,Amnesiac,Only only only only,22
Life in a Glasshouse,Bridge,Amnesiac,Only only only only,23
Life in a Glasshouse,Bridge,Amnesiac,Only only only only,24
Life in a Glasshouse,Outro,Amnesiac,There's someone listening in,25
2 + 2 = 5,Intro,Hail To the Thief,"We're on, that's a nice way to start, Jonny",1
2 + 2 = 5,Verse 1,Hail To the Thief,Are you such a dreamer,2
2 + 2 = 5,Verse 1,Hail To the Thief,To put the world to rights?,3
2 + 2 = 5,Verse 1,Hail To the Thief,I'll stay home forever,4
2 + 2 = 5,Verse 1,Hail To the Thief,Where two and two always makes a five,5
2 + 2 = 5,Verse 2,Hail To the Thief,I'll lay down the tracks,6
2 + 2 = 5,Verse 2,Hail To the Thief,Sandbag and hide,7
2 + 2 = 5,Verse 2,Hail To the Thief,January has April showers,8
2 + 2 = 5,Verse 2,Hail To the Thief,And two and two always makes a five,9
2 + 2 = 5,Bridge,Hail To the Thief,It's the devil's way now,10
2 + 2 = 5,Bridge,Hail To the Thief,There is no way out,11
2 + 2 = 5,Bridge,Hail To the Thief,You can scream and you can shout,12
2 + 2 = 5,Bridge,Hail To the Thief,It is too late now,13
2 + 2 = 5,Bridge,Hail To the Thief,Because,14
2 + 2 = 5,Chorus,Hail To the Thief,You have not been,15
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,16
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,17
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,18
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,19
2 + 2 = 5,Chorus,Hail To the Thief,You have not been,20
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,21
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,22
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,23
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,24
2 + 2 = 5,Chorus,Hail To the Thief,You have not been,25
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,26
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,27
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,28
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,29
2 + 2 = 5,Chorus,Hail To the Thief,You have not been,30
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,31
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,32
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,33
2 + 2 = 5,Chorus,Hail To the Thief,Paying attention,34
2 + 2 = 5,Chorus,Hail To the Thief,You might also like,35
2 + 2 = 5,Outro,Hail To the Thief,I try to sing along,36
2 + 2 = 5,Outro,Hail To the Thief,But I get it all wrong,37
2 + 2 = 5,Outro,Hail To the Thief,"'Cause I'm not, 'cause I'm not",38
2 + 2 = 5,Outro,Hail To the Thief,I swat 'em like flies,39
2 + 2 = 5,Outro,Hail To the Thief,"But like flies, the bugs keep coming back",40
2 + 2 = 5,Outro,Hail To the Thief,"Not, but I'm not",41
2 + 2 = 5,Outro,Hail To the Thief,All hail to the thief,42
2 + 2 = 5,Outro,Hail To the Thief,All hail to the thief,43
2 + 2 = 5,Outro,Hail To the Thief,"But I'm not, but I'm not",44
2 + 2 = 5,Outro,Hail To the Thief,"But I'm not, but I'm not",45
2 + 2 = 5,Outro,Hail To the Thief,Don't question my authority or put me in a box,46
2 + 2 = 5,Outro,Hail To the Thief,"'Cause I'm not, 'cause I'm not",47
2 + 2 = 5,Outro,Hail To the Thief,"Oh, go and tell the king",48
2 + 2 = 5,Outro,Hail To the Thief,That the sky is falling in,49
2 + 2 = 5,Outro,Hail To the Thief,"But it's not, but it's not, but it's not",50
2 + 2 = 5,Outro,Hail To the Thief,"Maybe not, maybe not",51
Sit Down. Stand Up.,Chorus,Hail To the Thief,"Sit down, stand up",1
Sit Down. Stand Up.,Chorus,Hail To the Thief,"Sit down, stand up",2
Sit Down. Stand Up.,Verse 1,Hail To the Thief,Walk into the jaws of hell (Sit down),3
Sit Down. Stand Up.,Verse 1,Hail To the Thief,Walk into the jaws of hell (Stand up),4
Sit Down. Stand Up.,Verse 1,Hail To the Thief,Anytime (Sit down),5
Sit Down. Stand Up.,Verse 1,Hail To the Thief,Anytime (Stand up),6
Sit Down. Stand Up.,Chorus,Hail To the Thief,"Sit down, stand up",7
Sit Down. Stand Up.,Chorus,Hail To the Thief,Sit down,8
Sit Down. Stand Up.,Verse 2,Hail To the Thief,"Hey, we can wipe you out anytime (Stand up)",9
Sit Down. Stand Up.,Verse 2,Hail To the Thief,We can wipe you out (Sit down),10
Sit Down. Stand Up.,Verse 2,Hail To the Thief,Anytime,11
Sit Down. Stand Up.,Verse 2,Hail To the Thief,Anytime,12
Sit Down. Stand Up.,Interlude,Hail To the Thief,Stand up,13
Sit Down. Stand Up.,Interlude,Hail To the Thief,Sit down,14
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",15
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",16
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",17
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",18
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",19
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",20
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",21
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",22
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",23
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",24
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",25
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",26
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",27
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",28
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",29
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",30
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",31
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",32
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",33
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",34
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",35
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",36
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindrops",37
Sit Down. Stand Up.,Outro,Hail To the Thief,"The raindrops, the raindropsYou might also like",38
Sail to the Moon,Verse 1,Hail To the Thief,I sucked the moon,1
Sail to the Moon,Verse 1,Hail To the Thief,I spoke too soon,2
Sail to the Moon,Verse 1,Hail To the Thief,And how much did it cost?,3
Sail to the Moon,Verse 1,Hail To the Thief,I was dropped from moonbeams,4
Sail to the Moon,Verse 1,Hail To the Thief,And sailed on shootin' stars,5
Sail to the Moon,Verse 2,Hail To the Thief,Maybe you'll be president,6
Sail to the Moon,Verse 2,Hail To the Thief,But know right from wrong,7
Sail to the Moon,Verse 2,Hail To the Thief,Or in the flood you'll build an ark,8
Sail to the Moon,Verse 2,Hail To the Thief,And sail us to the moon,9
Sail to the Moon,Outro,Hail To the Thief,Sail us to (to) the moon,10
Sail to the Moon,Outro,Hail To the Thief,Sail toYou might also like,11
Backdrifts,Verse 1,Hail To the Thief,"We're rotten fruit, we're damaged goods",1
Backdrifts,Verse 1,Hail To the Thief,"What the hell, we've got nothing more to lose",2
Backdrifts,Verse 1,Hail To the Thief,One gust and we will probably crumble,3
Backdrifts,Verse 1,Hail To the Thief,We're backdrifting,4
Backdrifts,Verse 2,Hail To the Thief,"This far, but no further",5
Backdrifts,Verse 2,Hail To the Thief,I'm hanging off a branch,6
Backdrifts,Verse 2,Hail To the Thief,I'm teetering on the brink of,7
Backdrifts,Verse 2,Hail To the Thief,"Honey sweets, so full of sleep",8
Backdrifts,Verse 2,Hail To the Thief,I'm backsliding,9
Backdrifts,Chorus,Hail To the Thief,You fell into our arms,10
Backdrifts,Chorus,Hail To the Thief,You fell into our arms,11
Backdrifts,Chorus,Hail To the Thief,We tried but there was nothing we could do,12
Backdrifts,Chorus,Hail To the Thief,Nothing we could do,13
Backdrifts,Verse 3,Hail To the Thief,All evidence has been buried,14
Backdrifts,Verse 3,Hail To the Thief,All tapes have been erased,15
Backdrifts,Verse 3,Hail To the Thief,But your footsteps give you away,16
Backdrifts,Verse 3,Hail To the Thief,So you're backtracking,17
Backdrifts,Chorus,Hail To the Thief,Ah-ah-ah,18
Backdrifts,Chorus,Hail To the Thief,You fell into our arms,19
Backdrifts,Chorus,Hail To the Thief,You fell into our arms,20
Backdrifts,Chorus,Hail To the Thief,We tried but there was nothing we could do,21
Backdrifts,Chorus,Hail To the Thief,Nothing we could do,22
Backdrifts,Chorus,Hail To the Thief,You might also like,23
Backdrifts,Post-Chorus,Hail To the Thief,"You fell into our, you fell into our...",24
Backdrifts,Verse 1,Hail To the Thief,"We're rotten fruit, we're damaged goods",25
Backdrifts,Verse 1,Hail To the Thief,"What the hell, we've got nothing more to lose",26
Backdrifts,Verse 1,Hail To the Thief,One gust and we will probably crumble,27
Backdrifts,Verse 1,Hail To the Thief,We're backdrifters,28
Go to Sleep,Verse 1,Hail To the Thief,Something for the rag and bone man,1
Go to Sleep,Verse 1,Hail To the Thief,Over my dead body,2
Go to Sleep,Verse 1,Hail To the Thief,Something big is gonna happen,3
Go to Sleep,Verse 1,Hail To the Thief,Over my dead body,4
Go to Sleep,Verse 2,Hail To the Thief,Someone's son or someone's daughter,5
Go to Sleep,Verse 2,Hail To the Thief,Over my dead body,6
Go to Sleep,Verse 2,Hail To the Thief,This is how I end up sucked in,7
Go to Sleep,Verse 2,Hail To the Thief,Over my dead body,8
Go to Sleep,Chorus 1,Hail To the Thief,I'm gonna go to sleep,9
Go to Sleep,Chorus 1,Hail To the Thief,And let this wash all over me,10
Go to Sleep,Bridge,Hail To the Thief,We don't really want a monster taking over,11
Go to Sleep,Bridge,Hail To the Thief,"Tiptoe 'round, tie him down",12
Go to Sleep,Bridge,Hail To the Thief,We don't want the loonies taking over,13
Go to Sleep,Bridge,Hail To the Thief,"Tiptoe 'round, tie him down",14
Go to Sleep,Chorus 2,Hail To the Thief,May pretty horses,15
Go to Sleep,Chorus 2,Hail To the Thief,Come to you as you sleep,16
Go to Sleep,Chorus 2,Hail To the Thief,I'm gonna go to sleep,17
Go to Sleep,Chorus 2,Hail To the Thief,And let this wash all over meYou might also like,18
Where I End and You Begin,Verse 1,Hail To the Thief,There's a gap in between,1
Where I End and You Begin,Verse 1,Hail To the Thief,There's a gap where we meet,2
Where I End and You Begin,Verse 1,Hail To the Thief,Where I end and you begin,3
Where I End and You Begin,Verse 1,Hail To the Thief,And I'm sorry for us,4
Where I End and You Begin,Verse 1,Hail To the Thief,The dinosaurs roam the earth,5
Where I End and You Begin,Verse 1,Hail To the Thief,The sky turns green,6
Where I End and You Begin,Verse 1,Hail To the Thief,Where I end and you begin,7
Where I End and You Begin,Bridge,Hail To the Thief,"Four, five, six, seven",8
Where I End and You Begin,Verse 2,Hail To the Thief,I am up in the clouds,9
Where I End and You Begin,Verse 2,Hail To the Thief,I am up in the clouds,10
Where I End and You Begin,Verse 2,Hail To the Thief,"And I can't, and I can't come down",11
Where I End and You Begin,Verse 2,Hail To the Thief,I can watch but not take part,12
Where I End and You Begin,Verse 2,Hail To the Thief,Where I end and where you start,13
Where I End and You Begin,Verse 2,Hail To the Thief,"Where you, you left me alone",14
Where I End and You Begin,Verse 2,Hail To the Thief,You left me alone,15
Where I End and You Begin,Bridge,Hail To the Thief,X will mark the place,16
Where I End and You Begin,Bridge,Hail To the Thief,Like the parting of the waves,17
Where I End and You Begin,Bridge,Hail To the Thief,Like a house falling in the sea,18
Where I End and You Begin,Bridge,Hail To the Thief,In the sea,19
Where I End and You Begin,Bridge,Hail To the Thief,You might also like,20
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,21
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,22
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,23
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,24
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,25
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,26
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,27
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,28
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,29
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,30
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,31
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,32
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,33
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,34
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,35
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,36
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,37
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,38
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,39
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,40
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,41
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,42
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,43
Where I End and You Begin,Outro,Hail To the Thief,There'll be no more lies,44
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,45
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,46
Where I End and You Begin,Outro,Hail To the Thief,I will eat you alive,47
We Suck Young Blood,Verse 1,Hail To the Thief,"Are you hungry, are you sick?",1
We Suck Young Blood,Verse 1,Hail To the Thief,Are you begging for a break?,2
We Suck Young Blood,Verse 1,Hail To the Thief,"Are you sweet, are you fresh?",3
We Suck Young Blood,Verse 1,Hail To the Thief,Are you strung up by the wrists?,4
We Suck Young Blood,Hook 1,Hail To the Thief,We want the young blood,5
We Suck Young Blood,Verse 2,Hail To the Thief,Are you fracturing?,6
We Suck Young Blood,Verse 2,Hail To the Thief,Are you torn at the seams?,7
We Suck Young Blood,Verse 2,Hail To the Thief,Would you do anything?,8
We Suck Young Blood,Verse 2,Hail To the Thief,"Flea-bitten, moth eaten?",9
We Suck Young Blood,Hook 2,Hail To the Thief,We suck young blood,10
We Suck Young Blood,Hook 2,Hail To the Thief,We suck young blood,11
We Suck Young Blood,Verse 3,Hail To the Thief,Won't let the creeping ivy,12
We Suck Young Blood,Verse 3,Hail To the Thief,Won't let the nervous bury me,13
We Suck Young Blood,Verse 3,Hail To the Thief,Our veins are thin,14
We Suck Young Blood,Verse 3,Hail To the Thief,Our rivers poisoned,15
We Suck Young Blood,Hook 3,Hail To the Thief,We want the sweet meats,16
We Suck Young Blood,Hook 3,Hail To the Thief,We want the young bloodYou might also like,17
The Gloaming,Verse 1,Hail To the Thief,Genie let out of the bottle,1
The Gloaming,Verse 1,Hail To the Thief,It is now the witching hour,2
The Gloaming,Verse 1,Hail To the Thief,Genie let out of the bottle,3
The Gloaming,Verse 1,Hail To the Thief,It is now the witching hour,4
The Gloaming,Verse 1,Hail To the Thief,"Murderers, you're murderers",5
The Gloaming,Verse 1,Hail To the Thief,We are not the same as you,6
The Gloaming,Verse 1,Hail To the Thief,Genie let out of the bottle,7
The Gloaming,Verse 1,Hail To the Thief,"Funny, ha-ha, funny how",8
The Gloaming,Hook 1,Hail To the Thief,"When the walls bend, when the walls bend",9
The Gloaming,Hook 1,Hail To the Thief,"With your breathing, with your breathing",10
The Gloaming,Hook 1,Hail To the Thief,"When the walls bend, when the walls bend",11
The Gloaming,Hook 1,Hail To the Thief,"With your breathing, with your breathing",12
The Gloaming,Hook 1,Hail To the Thief,With your breathing,13
The Gloaming,Verse 2,Hail To the Thief,They will suck you down to the other side,14
The Gloaming,Verse 2,Hail To the Thief,They will suck you down to the other side,15
The Gloaming,Verse 2,Hail To the Thief,They will suck you down to the other side,16
The Gloaming,Verse 2,Hail To the Thief,They will suck you down to the other side,17
The Gloaming,Verse 2,Hail To the Thief,"To the shadows blue and red, shadows blue and red",18
The Gloaming,Verse 2,Hail To the Thief,"Your alarm bells, your alarm bells",19
The Gloaming,Verse 2,Hail To the Thief,"Shadows blue and red, shadows blue and red",20
The Gloaming,Verse 2,Hail To the Thief,"Your alarm bells, your alarm",21
The Gloaming,Verse 2,Hail To the Thief,You might also like,22
The Gloaming,Hook 2,Hail To the Thief,"They should be ringing, they should be ringing",23
The Gloaming,Hook 2,Hail To the Thief,"They should be ringing, they should be ringing",24
The Gloaming,Hook 2,Hail To the Thief,"They should be ringing, they should be ringing",25
The Gloaming,Hook 2,Hail To the Thief,"They should be ringing, they should be ringing",26
The Gloaming,Outro,Hail To the Thief,"They should be ringing, they should be ringing",27
The Gloaming,Outro,Hail To the Thief,"They should be ringing, they should be ringing",28
The Gloaming,Outro,Hail To the Thief,This is the gloaming,29
"There, There",Verse 1,Hail To the Thief,In pitch dark,1
"There, There",Verse 1,Hail To the Thief,I go walking in your landscape,2
"There, There",Verse 1,Hail To the Thief,Broken branches,3
"There, There",Verse 1,Hail To the Thief,Trip me as I speak,4
"There, There",Refrain,Hail To the Thief,Just 'cause you feel it,5
"There, There",Refrain,Hail To the Thief,Doesn't mean it's there,6
"There, There",Refrain,Hail To the Thief,Just 'cause you feel it,7
"There, There",Refrain,Hail To the Thief,Doesn't mean it's there,8
"There, There",Verse 2,Hail To the Thief,There's always a siren,9
"There, There",Verse 2,Hail To the Thief,Singing you to shipwreck,10
"There, There",Verse 2,Hail To the Thief,"(Ooh-ah, don't reach out, don't reach out)",11
"There, There",Verse 2,Hail To the Thief,"(Ooh-ah, don't reach out, don't reach out)",12
"There, There",Verse 2,Hail To the Thief,Steer away from these rocks,13
"There, There",Verse 2,Hail To the Thief,We'd be a walking disaster,14
"There, There",Verse 2,Hail To the Thief,"(Ooh-ah, don't reach out, don't reach out)",15
"There, There",Verse 2,Hail To the Thief,"(Ooh-ah, don't reach out, don't reach out)",16
"There, There",Refrain,Hail To the Thief,Just 'cause you feel it,17
"There, There",Refrain,Hail To the Thief,Doesn't mean it's there,18
"There, There",Refrain,Hail To the Thief,(Someone on your shoulder),19
"There, There",Refrain,Hail To the Thief,(Someone on your shoulder),20
"There, There",Refrain,Hail To the Thief,Just 'cause you feel it,21
"There, There",Refrain,Hail To the Thief,Doesn't mean it's there,22
"There, There",Refrain,Hail To the Thief,(Someone on your shoulder),23
"There, There",Refrain,Hail To the Thief,(Someone on your shoulder),24
"There, There",Refrain,Hail To the Thief,You might also like,25
"There, There",Interlude,Hail To the Thief,"There, there",26
"There, There",Bridge,Hail To the Thief,"Why so green and lonely, and lonely",27
"There, There",Bridge,Hail To the Thief,And lonely?,28
"There, There",Bridge,Hail To the Thief,"Heaven sent you to me, to me",29
"There, There",Bridge,Hail To the Thief,To me,30
